"","country_name","country_code","date","s1_school_closing","s1_is_general","s2_workplace_closing","s2_is_general","s3_cancel_public_events","s3_is_general","s4_close_public_transport","s4_is_general","s5_public_information_campaigns","s5_is_general","s6_restrictions_on_internal_movement","s6_is_general","s7_international_travel_controls","s8_fiscal_measures","s9_monetary_measures","s10_emergency_investment_in_health_care","s11_investment_in_vaccines","s12_testing_framework","s13_contact_tracing","confirmed_cases","confirmed_deaths","stringency_index","stringency_index_for_display","hospital_beds_per_million","people_per_sq_km","gdp_percap","population_millions","age_percent_0_to_14","age_percent_15_to_64","age_percent_65_UP","percent_smoking_prev","day_of_year","deaths_per_million","cases_per_million","spare_beds_per_million","days_since_first_case"
"2903","Switzerland","CHE",20200310,0,1,0,NA,1,1,0,NA,1,1,0,1,0,0,-0.75,0,0,1,1,374,2,23.81,23.81,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,70,0.234928541198302,43.9316372040825,4656.06836279592,5
"2904","Switzerland","CHE",20200311,0,1,0,NA,1,1,0,NA,1,1,0,1,0,0,-0.75,0,0,1,1,490,3,23.81,23.81,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,71,0.352392811797454,57.5574925935841,4642.44250740642,6
"2905","Switzerland","CHE",20200312,0,1,0,NA,1,1,0,NA,1,1,0,1,0,0,-0.75,0,0,1,1,642,4,23.81,23.81,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,72,0.469857082396605,75.412061724655,4624.58793827534,7
"2906","Switzerland","CHE",20200313,2,1,0,NA,1,1,0,NA,1,1,0,1,3,1.049e+10,-0.75,0,0,1,1,854,4,52.38,52.38,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,73,0.469857082396605,100.314487091675,4599.68551290833,8
"2907","Switzerland","CHE",20200314,2,1,0,NA,1,1,0,NA,1,1,0,1,3,0,-0.75,0,0,1,1,1121,7,52.38,52.38,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,74,0.822249894194058,131.677447341648,4568.32255265835,9
"2908","Switzerland","CHE",20200315,2,1,0,NA,1,1,0,NA,1,1,0,1,3,0,-0.75,0,0,1,1,1359,11,52.38,52.38,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,75,1.29210697659066,159.633943744246,4540.36605625575,10
"2909","Switzerland","CHE",20200316,2,1,0,NA,1,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,2200,13,61.9,61.9,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,76,1.52703551778897,258.421395318133,4441.57860468187,11
"2910","Switzerland","CHE",20200317,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,2200,14,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,77,1.64449978838812,258.421395318133,4441.57860468187,12
"2911","Switzerland","CHE",20200318,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,2650,19,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,78,2.23182114138387,311.280317087751,4388.71968291225,13
"2912","Switzerland","CHE",20200319,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,3010,21,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,79,2.46674968258217,353.567454503445,4346.43254549655,14
"2913","Switzerland","CHE",20200320,2,1,2,1,2,1,0,NA,1,1,1,1,3,3.302e+10,-0.75,0,0,1,1,3888,33,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,80,3.87632092977199,456.7010840895,4243.2989159105,15
"2914","Switzerland","CHE",20200321,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,4840,43,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,81,5.0509636357635,568.527069699892,4131.47293030011,16
"2915","Switzerland","CHE",20200322,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,6077,56,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,82,6.57799915355247,713.830372431042,3986.16962756896,17
"2916","Switzerland","CHE",20200323,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,6971,60,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,83,7.04785623594907,818.843430346683,3881.15656965332,18
"2917","Switzerland","CHE",20200324,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,8015,66,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,84,7.75264185954398,941.476128852197,3758.5238711478,19
"2918","Switzerland","CHE",20200325,2,1,2,1,2,1,0,NA,1,1,1,1,3,20418480000,-0.75,0,0,1,1,8789,86,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,85,10.101927271527,1032.39347429594,3667.60652570406,20
"2919","Switzerland","CHE",20200326,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,9714,103,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,86,12.0988198717126,1141.04792460015,3558.95207539985,21
"2920","Switzerland","CHE",20200327,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,10714,161,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,87,18.9117475664633,1258.51219519931,3441.48780480069,22
"2921","Switzerland","CHE",20200328,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,12104,197,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,88,23.1404613080328,1421.78753133213,3278.21246866787,23
"2922","Switzerland","CHE",20200329,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,13152,235,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,89,27.6041035908005,1544.89008692004,3155.10991307996,24
"2923","Switzerland","CHE",20200330,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,14274,257,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,90,30.1883175439819,1676.68499853228,3023.31500146772,25
"2924","Switzerland","CHE",20200331,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,15412,295,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,91,34.6519598267496,1810.35933847412,2889.64066152588,26
"2925","Switzerland","CHE",20200401,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,16108,373,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,92,43.8141729334834,1892.11447081113,2807.88552918887,27
"2926","Switzerland","CHE",20200402,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,17070,378,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,93,44.4014942864791,2005.11509912751,2694.88490087249,28
"2927","Switzerland","CHE",20200403,2,1,2,1,2,1,0,NA,1,1,1,1,3,20449287023.56,-0.75,0,0,1,1,18194,432,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,94,50.7445648988333,2137.14493928096,2562.85506071904,29
"2928","Switzerland","CHE",20200404,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,19227,484,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,95,56.8527069699892,2258.48553080988,2441.51446919012,30
"2929","Switzerland","CHE",20200405,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,20201,540,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,96,63.4307061235416,2372.89573037345,2327.10426962655,31
"2930","Switzerland","CHE",20200406,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,21022,559,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,97,65.6625272649255,2469.33389653536,2230.66610346464,32
"2931","Switzerland","CHE",20200407,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,21574,584,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,98,68.5991340299043,2534.17417390609,2165.82582609391,33
"2932","Switzerland","CHE",20200408,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,22164,641,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,99,75.2945974540559,2603.47809355959,2096.52190644041,34
"2933","Switzerland","CHE",20200409,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,22710,705,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,100,82.8123107724016,2667.61358530672,2032.38641469328,35
"2934","Switzerland","CHE",20200410,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,23495,756,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,101,88.8029885729583,2759.82303772706,1940.17696227294,36
"2935","Switzerland","CHE",20200411,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,24228,805,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,102,94.5587378323167,2845.92434807623,1854.07565192377,37
"2936","Switzerland","CHE",20200412,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,24820,831,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,103,97.6128088678946,2915.46319627093,1784.53680372907,38
"2937","Switzerland","CHE",20200413,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,25220,858,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,104,100.784344174072,2962.44890451059,1737.55109548941,39
"2938","Switzerland","CHE",20200414,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,25499,858,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,105,100.784344174072,2995.22143600776,1704.77856399224,40
"2939","Switzerland","CHE",20200415,2,1,2,1,2,1,0,NA,1,1,1,1,3,0,-0.75,0,0,1,1,25753,900,80.95,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,106,105.717843539236,3025.05736073994,1674.94263926006,41
"2940","Switzerland","CHE",20200416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,1,1,26336,973,NA,NA,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,107,114.292735292974,3093.53903049925,1606.46096950075,42
"2941","Switzerland","CHE",20200417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26651,1016,NA,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,108,119.343698928738,3130.54027573798,1569.45972426202,43
"2942","Switzerland","CHE",20200418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26997,1058,NA,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,109,124.277198293902,3171.18291336528,1528.81708663472,44
"2943","Switzerland","CHE",20200419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27322,1110,NA,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,110,130.385340365058,3209.35880131001,1490.64119868999,45
"2944","Switzerland","CHE",20200420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27658,1134,NA,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,111,133.204482859437,3248.82679623132,1451.17320376868,46
"2945","Switzerland","CHE",20200421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27826,1141,NA,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,112,134.026732753631,3268.56079369198,1431.43920630802,47
"2946","Switzerland","CHE",20200422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27981,1186,NA,80.95,4700,215.5213784,68060.94105,8.513227,14.91095477,66.46582867,18.62321656,23.3,113,139.312624930593,3286.76775563485,1413.23224436515,48
"3029","Chile","CHL",20200323,2,1,1,1,2,0,2,NA,1,1,0,0,3,0,0,0,NA,0,0,632,1,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,83,0.0533926775146349,33.7441721892493,2166.25582781075,1
"3030","Chile","CHL",20200324,2,1,1,1,2,0,2,NA,1,1,0,0,3,0,0,0,NA,0,0,746,2,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,84,0.10678535502927,39.8309374259177,2160.16906257408,2
"3031","Chile","CHL",20200325,2,1,1,1,2,0,2,NA,1,1,2,0,3,0,0,0,NA,0,0,922,2,80.95,80.95,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,85,0.10678535502927,49.2280486684934,2150.77195133151,3
"3032","Chile","CHL",20200326,2,1,1,1,2,0,2,NA,1,1,2,0,3,0,0,0,NA,2,0,1142,3,80.95,80.95,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,86,0.160178032543905,60.9744377217131,2139.02556227829,4
"3033","Chile","CHL",20200327,2,1,1,1,2,0,2,NA,1,1,2,0,3,0,0,0,NA,2,0,1306,4,80.95,80.95,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,87,0.21357071005854,69.7308368341132,2130.26916316589,5
"3034","Chile","CHL",20200328,2,1,1,1,2,0,2,NA,1,1,2,0,3,0,0,0,NA,2,0,1610,5,80.95,80.95,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,88,0.266963387573175,85.9622107985622,2114.03778920144,6
"3035","Chile","CHL",20200329,2,1,1,1,2,0,2,NA,1,1,2,0,3,0,0,0,NA,2,0,1909,6,80.95,80.95,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,89,0.32035606508781,101.926621375438,2098.07337862456,7
"3036","Chile","CHL",20200330,2,1,1,1,2,0,2,NA,1,1,2,0,3,0,0,0,NA,2,2,2139,7,80.95,80.95,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,90,0.373748742602445,114.206937203804,2085.7930627962,8
"3037","Chile","CHL",20200331,2,1,1,1,2,0,2,NA,1,1,2,0,3,0,0,0,NA,2,2,2449,8,80.95,80.95,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,91,0.427141420117079,130.758667233341,2069.24133276666,9
"3038","Chile","CHL",20200401,2,1,1,1,2,0,0,1,1,1,2,0,3,1.175e+10,0,0,NA,2,2,2738,12,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,92,0.640712130175619,146.18915103507,2053.81084896493,10
"3039","Chile","CHL",20200402,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,3031,16,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,93,0.854282840234159,161.833205546858,2038.16679445314,11
"3040","Chile","CHL",20200403,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,3404,18,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,94,0.961068195263429,181.748674259817,2018.25132574018,12
"3041","Chile","CHL",20200404,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,3737,22,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,95,1.17463890532197,199.528435872191,2000.47156412781,13
"3042","Chile","CHL",20200405,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,4161,27,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,96,1.44160229289514,222.166931138396,1977.8330688616,14
"3043","Chile","CHL",20200406,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,4471,34,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,97,1.81535103549759,238.718661167933,1961.28133883207,15
"3044","Chile","CHL",20200407,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,4815,37,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,98,1.97552906804149,257.085742232967,1942.91425776703,16
"3045","Chile","CHL",20200408,2,1,1,1,2,0,0,1,1,1,2,0,3,5e+09,0,0,NA,2,2,5116,43,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,99,2.2958851331293,273.156938164872,1926.84306183513,17
"3046","Chile","CHL",20200409,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,5546,48,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,100,2.56284852070248,296.115789496165,1903.88421050383,18
"3047","Chile","CHL",20200410,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,5972,57,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,101,3.04338261833419,318.8610701174,1881.1389298826,19
"3048","Chile","CHL",20200411,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,6501,65,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,102,3.47052403845127,347.105796522642,1852.89420347736,20
"3049","Chile","CHL",20200412,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,6927,73,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,103,3.89766545856835,369.851077143876,1830.14892285612,21
"3050","Chile","CHL",20200413,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,7213,80,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,104,4.27141420117079,385.121382913062,1814.87861708694,22
"3051","Chile","CHL",20200414,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,7525,82,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,105,4.37819955620006,401.779898297628,1798.22010170237,23
"3052","Chile","CHL",20200415,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,7917,92,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,106,4.91212633134641,422.709827883365,1777.29017211664,24
"3053","Chile","CHL",20200416,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,8273,94,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,107,5.01891168637568,441.717621078575,1758.28237892143,25
"3054","Chile","CHL",20200417,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,8807,105,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,108,5.60623113903667,470.22931087139,1729.77068912861,26
"3055","Chile","CHL",20200418,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,9252,116,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,109,6.19355059169765,493.989052365402,1706.0109476346,27
"3056","Chile","CHL",20200419,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,9730,126,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,110,6.727477366844,519.510752217398,1680.4892477826,28
"3057","Chile","CHL",20200420,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,10088,133,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,111,7.10122610944645,538.625330767637,1661.37466923236,29
"3058","Chile","CHL",20200421,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,10507,139,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,112,7.42158217453426,560.996862646269,1639.00313735373,30
"3059","Chile","CHL",20200422,2,1,1,1,2,0,0,1,1,1,2,0,3,0,0,0,NA,2,2,10832,147,71.43,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,113,7.84872359465133,578.349482838526,1621.65051716147,31
"3060","Chile","CHL",20200423,2,1,1,1,NA,NA,NA,NA,NA,NA,2,0,NA,0,0,0,NA,2,2,10832,147,NA,71.43,2200,25.18944607,25222.52778,18.72916,19.75390247,68.71629587,11.52980166,38,114,7.84872359465133,578.349482838526,1621.65051716147,32
"3071","China","CHN",20200111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,1,0,0,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,11,0.000718014259763199,0.0423628413260287,4199.95763715867,1
"3072","China","CHN",20200112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,1,0,0,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,12,0.000718014259763199,0.0423628413260287,4199.95763715867,2
"3073","China","CHN",20200113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,1,0,0,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,13,0.000718014259763199,0.0423628413260287,4199.95763715867,3
"3074","China","CHN",20200114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,1,0,0,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,14,0.000718014259763199,0.0423628413260287,4199.95763715867,4
"3075","China","CHN",20200115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,2,0,0,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,15,0.0014360285195264,0.0423628413260287,4199.95763715867,5
"3076","China","CHN",20200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,2,0,0,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,16,0.0014360285195264,0.0423628413260287,4199.95763715867,6
"3077","China","CHN",20200117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,63,2,0,0,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,17,0.0014360285195264,0.0452348983650815,4199.95476510163,7
"3078","China","CHN",20200118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,80,2,0,0,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,18,0.0014360285195264,0.0574411407810559,4199.94255885922,8
"3079","China","CHN",20200119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,216,3,0,0,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,19,0.0021540427792896,0.155091080108851,4199.84490891989,9
"3080","China","CHN",20200120,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.15,0,0,1,1,235,3,11.9,11.9,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,20,0.0021540427792896,0.168733351044352,4199.83126664896,10
"3081","China","CHN",20200121,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.15,0,0,1,1,386,6,11.9,11.9,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,21,0.00430808555857919,0.277153504268595,4199.72284649573,11
"3082","China","CHN",20200122,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4.15,0,0,1,1,526,17,19.05,19.05,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,22,0.0122062424159744,0.377675500635443,4199.62232449936,12
"3083","China","CHN",20200123,0,0,0,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,623,17,42.86,42.86,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,23,0.0122062424159744,0.447322883832473,4199.55267711617,13
"3084","China","CHN",20200124,0,0,0,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,882,26,42.86,42.86,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,24,0.0186683707538432,0.633288577111141,4199.36671142289,14
"3085","China","CHN",20200125,0,0,0,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,1323,41,42.86,42.86,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,25,0.0294385846502912,0.949932865666712,4199.05006713433,15
"3086","China","CHN",20200126,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,1988,56,71.43,71.43,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,26,0.0402087985467391,1.42741234840924,4198.57258765159,16
"3087","China","CHN",20200127,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,2775,81,71.43,71.43,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,27,0.0581591550408191,1.99248957084288,4198.00751042916,17
"3088","China","CHN",20200128,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,4528,106,71.43,71.43,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,28,0.0761095115348991,3.25116856820776,4196.74883143179,18
"3089","China","CHN",20200129,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,5994,132,71.43,71.43,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,29,0.0947778822887423,4.30377747302061,4195.69622252698,19
"3090","China","CHN",20200130,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,7734,170,71.43,71.43,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,30,0.122062424159744,5.55312228500858,4194.44687771499,20
"3091","China","CHN",20200131,2,1,2,1,2,0,2,0,1,1,2,0,0,4.278e+10,4.15,0,0,1,2,9714,213,71.43,71.43,4200,148.3488333,18236.61298,1392.73,17.87700275,71.20211371,10.92088354,24.7,31,0.152937037329561,6.97479051933971,4193.02520948066,21
